currency,year,reporting,modified_currency
russian silver rubles,1846,finland,russian ruble
russian silver rubles,1847,finland,russian ruble
russian silver rubles,1848,finland,russian ruble
russian silver rubles,1849,finland,russian ruble
russian silver rubles,1850,finland,russian ruble
russian silver rubles,1851,finland,russian ruble
russian silver rubles,1852,finland,russian ruble
russian silver rubles,1853,finland,russian ruble
russian silver rubles,1854,finland,russian ruble
russian silver rubles,1855,finland,russian ruble
russian paper rubles,1856,finland,russian ruble
russian paper rubles,1857,finland,russian ruble
russian paper rubles,1858,finland,russian ruble
russian paper rubles,1859,finland,russian ruble
russian paper rubles,1860,finland,russian ruble
russian paper rubles,1861,finland,russian ruble
russian paper rubles,1862,finland,russian ruble
russian paper rubles,1863,finland,russian ruble
fim,1864,finland,finnish markka
fim,1865,finland,finnish markka
fim,1866,finland,finnish markka
fim,1867,finland,finnish markka
fim,1868,finland,finnish markka
fim,1869,finland,finnish markka
fim,1870,finland,finnish markka
fim,1871,finland,finnish markka
fim,1872,finland,finnish markka
fim,1873,finland,finnish markka
fim,1874,finland,finnish markka
fim,1875,finland,finnish markka
fim,1876,finland,finnish markka
fim,1877,finland,finnish markka
fim,1878,finland,finnish markka
fim,1879,finland,finnish markka
fim,1880,finland,finnish markka
fim,1881,finland,finnish markka
fim,1882,finland,finnish markka
fim,1883,finland,finnish markka
fim,1884,finland,finnish markka
fim,1885,finland,finnish markka
fim,1886,finland,finnish markka
fim,1887,finland,finnish markka
fim,1888,finland,finnish markka
fim,1889,finland,finnish markka
fim,1890,finland,finnish markka
fim,1891,finland,finnish markka
fim,1892,finland,finnish markka
fim,1893,finland,finnish markka
fim,1894,finland,finnish markka
fim,1895,finland,finnish markka
fim,1896,finland,finnish markka
fim,1897,finland,finnish markka
fim,1898,finland,finnish markka
fim,1899,finland,finnish markka
fim,1900,finland,finnish markka
fim,1901,finland,finnish markka
fim,1902,finland,finnish markka
fim,1903,finland,finnish markka
finnish mark,1903,finland,finnish markka
livres sterling,1903,finland,sterling pound
fim,1904,finland,finnish markka
finnish mark,1904,finland,finnish markka
livres sterling,1904,finland,sterling pound
fim,1905,finland,finnish markka
finnish mark,1905,finland,finnish markka
livres sterling,1905,finland,sterling pound
fim,1906,finland,finnish markka
finnish mark,1906,finland,finnish markka
livres sterling,1906,finland,sterling pound
fim,1907,finland,finnish markka
finish marks,1907,finland,finnish markka
finnish mark,1907,finland,finnish markka
livres sterling,1907,finland,sterling pound
fim,1908,finland,finnish markka
finish marks,1908,finland,finnish markka
finnish mark,1908,finland,finnish markka
livres sterling,1908,finland,sterling pound
fim,1909,finland,finnish markka
finish marks,1909,finland,finnish markka
finnish mark,1909,finland,finnish markka
livres sterling,1909,finland,sterling pound
fim,1910,finland,finnish markka
finish marks,1910,finland,finnish markka
finnish mark,1910,finland,finnish markka
livres sterling,1910,finland,sterling pound
fim,1911,finland,finnish markka
finish marks,1911,finland,finnish markka
finnish mark,1911,finland,finnish markka
livres sterling,1911,finland,sterling pound
fim,1912,finland,finnish markka
finish marks,1912,finland,finnish markka
finnish mark,1912,finland,finnish markka
livres sterling,1912,finland,sterling pound
fim,1913,finland,finnish markka
finish marks,1913,finland,finnish markka
fim,1914,finland,finnish markka
finish marks,1914,finland,finnish markka
fim,1915,finland,finnish markka
finish marks,1915,finland,finnish markka
fim,1916,finland,finnish markka
finish marks,1916,finland,finnish markka
fim,1917,finland,finnish markka
finish marks,1917,finland,finnish markka
fim,1918,finland,finnish markka
finish marks,1918,finland,finnish markka
fim,1919,finland,finnish markka
fim,1920,finland,finnish markka
fim,1921,finland,finnish markka
fim,1922,finland,finnish markka
fim,1923,finland,finnish markka
fim,1924,finland,finnish markka
fim,1925,finland,finnish markka
fim,1926,finland,finnish markka
fim,1927,finland,finnish markka
fim,1928,finland,finnish markka
fim,1929,finland,finnish markka
fim,1930,finland,finnish markka
fim,1931,finland,finnish markka
fim,1932,finland,finnish markka
fim,1933,finland,finnish markka
fim,1934,finland,finnish markka
fim,1935,finland,finnish markka
fim,1936,finland,finnish markka
fim,1937,finland,finnish markka
fim,1938,finland,finnish markka
francs,1853,finlande,french franc
francs,1856,finlande,french franc
francs,1858,finlande,french franc
markka,1926,finlande,finnish markka
markka,1927,finlande,finnish markka
markka,1928,finlande,finnish markka
markka,1929,finlande,finnish markka
markka,1930,finlande,finnish markka
markka,1931,finlande,finnish markka
markka,1932,finlande,finnish markka
markka,1933,finlande,finnish markka
markka,1934,finlande,finnish markka
markka,1935,finlande,finnish markka
markka,1936,finlande,finnish markka
markka,1937,finlande,finnish markka
markka,1938,finlande,finnish markka
yen,1907,formosa,japanese yen
yen,1908,formosa,japanese yen
yen,1909,formosa,japanese yen
yen,1910,formosa,japanese yen
yen,1911,formosa,japanese yen
yen,1912,formosa,japanese yen
yen,1913,formosa,japanese yen
yen,1914,formosa,japanese yen
yen,1915,formosa,japanese yen
yen,1916,formosa,japanese yen
yen,1917,formosa,japanese yen
yen,1918,formosa,japanese yen
francs,1910,fra,french franc
franc,1827,france,french franc
franc,1828,france,french franc
franc,1829,france,french franc
franc,1830,france,french franc
franc,1831,france,french franc
francs,1831,france,french franc
franc,1832,france,french franc
francs,1832,france,french franc
franc,1833,france,french franc
francs,1833,france,french franc
franc,1834,france,french franc
francs,1834,france,french franc
franc,1835,france,french franc
francs,1835,france,french franc
franc,1836,france,french franc
franc,1837,france,french franc
franc,1838,france,french franc
franc,1839,france,french franc
franc,1840,france,french franc
franc,1841,france,french franc
franc,1842,france,french franc
franc,1843,france,french franc
franc,1844,france,french franc
franc,1845,france,french franc
franc,1846,france,french franc
franc,1847,france,french franc
francs,1847,france,french franc
franc,1848,france,french franc
francs,1848,france,french franc
franc,1849,france,french franc
francs,1849,france,french franc
franc,1850,france,french franc
francs,1850,france,french franc
franc,1851,france,french franc
francs,1851,france,french franc
franc,1852,france,french franc
francs,1852,france,french franc
franc,1853,france,french franc
francs,1853,france,french franc
franc,1854,france,french franc
francs,1854,france,french franc
franc,1855,france,french franc
francs,1855,france,french franc
franc,1856,france,french franc
francs,1856,france,french franc
franc,1857,france,french franc
francs,1857,france,french franc
franc,1858,france,french franc
francs,1858,france,french franc
franc,1859,france,french franc
francs,1859,france,french franc
franc,1860,france,french franc
francs,1860,france,french franc
franc,1861,france,french franc
francs,1861,france,french franc
franc,1862,france,french franc
francs,1862,france,french franc
franc,1863,france,french franc
francs,1863,france,french franc
franc,1864,france,french franc
francs,1864,france,french franc
franc,1865,france,french franc
francs,1865,france,french franc
franc,1866,france,french franc
francs,1866,france,french franc
franc,1867,france,french franc
francs,1867,france,french franc
franc,1868,france,french franc
francs,1868,france,french franc
franc,1869,france,french franc
francs,1869,france,french franc
franc,1870,france,french franc
francs,1870,france,french franc
franc,1871,france,french franc
francs,1871,france,french franc
franc,1872,france,french franc
francs,1872,france,french franc
franc,1873,france,french franc
francs,1873,france,french franc
franc,1874,france,french franc
francs,1874,france,french franc
franc,1875,france,french franc
francs,1875,france,french franc
franc,1876,france,french franc
francs,1876,france,french franc
piastres fortes,1876,france,french peso fuerte
franc,1877,france,french franc
francs,1877,france,french franc
piastres fortes,1877,france,french peso fuerte
franc,1878,france,french franc
francs,1878,france,french franc
franc,1879,france,french franc
francs,1879,france,french franc
livres sterling,1879,france,sterling pound
franc,1880,france,french franc
francs,1880,france,french franc
livres sterling,1880,france,sterling pound
franc,1881,france,french franc
francs,1881,france,french franc
livres sterling,1881,france,sterling pound
franc,1882,france,french franc
francs,1882,france,french franc
livres sterling,1882,france,sterling pound
franc,1883,france,french franc
francs,1883,france,french franc
livres sterling,1883,france,sterling pound
franc,1884,france,french franc
francs,1884,france,french franc
livres sterling,1884,france,sterling pound
franc,1885,france,french franc
francs,1885,france,french franc
livres sterling,1885,france,sterling pound
franc,1886,france,french franc
francs,1886,france,french franc
livres sterling,1886,france,sterling pound
franc,1887,france,french franc
francs,1887,france,french franc
livres sterling,1887,france,sterling pound
franc,1888,france,french franc
francs,1888,france,french franc
livres sterling,1888,france,sterling pound
franc,1889,france,french franc
francs,1889,france,french franc
livres sterling,1889,france,sterling pound
franc,1890,france,french franc
francs,1890,france,french franc
livres sterling,1890,france,sterling pound
franc,1891,france,french franc
francs,1891,france,french franc
livres sterling,1891,france,sterling pound
franc,1892,france,french franc
francs,1892,france,french franc
livres sterling,1892,france,sterling pound
franc,1893,france,french franc
francs,1893,france,french franc
livres sterling,1893,france,sterling pound
franc,1894,france,french franc
francs,1894,france,french franc
livres sterling,1894,france,sterling pound
franc,1895,france,french franc
francs,1895,france,french franc
livres sterling,1895,france,sterling pound
franc,1896,france,french franc
francs,1896,france,french franc
livres sterling,1896,france,sterling pound
franc,1897,france,french franc
francs,1897,france,french franc
livres sterling,1897,france,sterling pound
franc,1898,france,french franc
francs,1898,france,french franc
livres sterling,1898,france,sterling pound
franc,1899,france,french franc
francs,1899,france,french franc
livres sterling,1899,france,sterling pound
franc,1900,france,french franc
francs,1900,france,french franc
livres sterling,1900,france,sterling pound
franc,1901,france,french franc
francs,1901,france,french franc
livre sterling,1901,france,sterling pound
livres sterling,1901,france,sterling pound
franc,1902,france,french franc
francs,1902,france,french franc
livre sterling,1902,france,sterling pound
franc,1903,france,french franc
francs,1903,france,french franc
livre sterling,1903,france,sterling pound
franc,1904,france,french franc
francs,1904,france,french franc
livre sterling,1904,france,sterling pound
franc,1905,france,french franc
francs,1905,france,french franc
livre sterling,1905,france,sterling pound
franc,1906,france,french franc
francs,1906,france,french franc
livre sterling,1906,france,sterling pound
franc,1907,france,french franc
francs,1907,france,french franc
livre sterling,1907,france,sterling pound
franc,1908,france,french franc
francs,1908,france,french franc
livre sterling,1908,france,sterling pound
franc,1909,france,french franc
francs,1909,france,french franc
livre sterling,1909,france,sterling pound
franc,1910,france,french franc
francs,1910,france,french franc
livre sterling,1910,france,sterling pound
franc,1911,france,french franc
francs,1911,france,french franc
livre sterling,1911,france,sterling pound
franc,1912,france,french franc
francs,1912,france,french franc
livre sterling,1912,france,sterling pound
franc,1913,france,french franc
francs,1913,france,french franc
francs,1914,france,french franc
francs,1915,france,french franc
francs,1916,france,french franc
francs,1917,france,french franc
francs,1918,france,french franc
francs,1926,france,french franc
francs,1927,france,french franc
francs,1928,france,french franc
francs,1929,france,french franc
francs,1930,france,french franc
francs,1931,france,french franc
francs,1932,france,french franc
francs,1933,france,french franc
francs,1934,france,french franc
francs,1935,france,french franc
francs,1936,france,french franc
francs,1937,france,french franc
francs,1938,france,french franc
£,1899,french equatorial africa,sterling pound
£,1900,french equatorial africa,sterling pound
£,1901,french equatorial africa,sterling pound
£,1902,french equatorial africa,sterling pound
£,1903,french equatorial africa,sterling pound
£,1904,french equatorial africa,sterling pound
francs,1905,french equatorial africa,french franc
francs,1906,french equatorial africa,french franc
francs,1907,french equatorial africa,french franc
francs,1908,french equatorial africa,french franc
francs,1909,french equatorial africa,french franc
francs,1910,french equatorial africa,french franc
francs,1911,french equatorial africa,french franc
francs,1912,french equatorial africa,french franc
francs,1913,french equatorial africa,french franc
francs,1914,french equatorial africa,french franc
francs,1915,french equatorial africa,french franc
francs,1916,french equatorial africa,french franc
livre sterling,1899,french guinea,sterling pound
livre sterling,1900,french guinea,sterling pound
livre sterling,1901,french guinea,sterling pound
livre sterling,1902,french guinea,sterling pound
livre sterling,1903,french guinea,sterling pound
livre sterling,1904,french guinea,sterling pound
livre sterling,1905,french guinea,sterling pound
livre sterling,1906,french guinea,sterling pound
livre sterling,1907,french guinea,sterling pound
livre sterling,1908,french guinea,sterling pound
livre sterling,1909,french guinea,sterling pound
livre sterling,1910,french guinea,sterling pound
livre sterling,1911,french guinea,sterling pound
livre sterling,1912,french guinea,sterling pound
livre sterling,1913,french guinea,sterling pound
$,1882,french guyana,us dollar
$,1883,french guyana,us dollar
$,1884,french guyana,us dollar
$,1885,french guyana,us dollar
$,1886,french guyana,us dollar
$,1887,french guyana,us dollar
$,1888,french guyana,us dollar
$,1889,french guyana,us dollar
$,1890,french guyana,us dollar
$,1891,french guyana,us dollar
$,1892,french guyana,us dollar
$,1893,french guyana,us dollar
$,1894,french guyana,us dollar
